,year,url,type,Connection Faild,"Could not get first item for //a[contains(text(), ""Selections"")]//@href query of class XpathSelector INFO","Could not get first item for //input[@value=""View Terms""]/@onclick query of class XpathSelector INFO","Could not get first item for //table[@cellpadding=""1""][1] query of class XpathSelector INFO"
1020,2002,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=San%2EDiego%2EPFFA%2ELRBs%2E02B%2EAON&uniqueid=PQd@O0KzEEgAACs5U4s,Bond,,,1.0,
1021,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Elmhurst%2EIL%2E02%2EAON&uniqueid=PKiEOkKzEEgAAG9n4do,Bond,,,1.0,
1022,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=West%2EPerrySD%2EGOs%2E02%2EAON&uniqueid=PaGh-EKzEEgAAHR2NhU,Bond,,,1.0,
1023,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Boise%2ECity%2EID%2ERev%2ERef%2E02A%2EAON&uniqueid=PDsfVUKzEEgAAG1F6KQ,Bond,,,1.0,
1024,2002,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=02%2ETRAN%2EPool%2ENo%2E1&uniqueid=PP@OIkKzEEgAACJSIfs,Note,,,1.0,
1025,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=St%2ECharles%2ECUSD%2ENo%2E303%2ECABs%2E02B&uniqueid=PQS-AkKzEEgAAFPIdoQ,Bond,,,1.0,
1026,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Collegeville%2EGO%2E02%2EAON&uniqueid=PZm8f0KzEEgAAHqfDbg,Bond,,,1.0,
1027,2009,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=DesPlainesCty%2ETaxableGORB%2ECABs%2E09A%2EAON&uniqueid=Stx7fQoBAQEAAFIQP-M,Bond,,,1.0,
1028,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=PottsgroveSD%2EGOs%2E02A%2EAON&uniqueid=PQYbIEKzEEgAABJZhRA,Bond,,,1.0,
1029,2002,http://www.columbiacapitalauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Tobacco%2ESFA%2EMO%2ETempNotes%2E02A%2EAON&uniqueid=PT19p0KzEEgAAHC@-gg,Note,,,1.0,
1030,2002,http://www.columbiacapitalauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Topeka%2EKS%2ENotes%2E02A&uniqueid=PRihvEKzEEgAAApsdj8,Note,,,1.0,
1031,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=West%2EChesterASD%2EGOs%2E02A%2EAON&uniqueid=PUV4k0KzEEgAAD0hLXA,Bond,,,1.0,
1032,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Otto%2EEldredSD%2EGOs%2E02%2EAON&uniqueid=PGf1M0KzEEgAAAkYAR8,Bond,,,1.0,
1033,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Franklin%2ERegionalSD%2EGOs%2E02AA%2EAON&uniqueid=PKihK0KzEEgAABGEEV8,Bond,,,1.0,
1034,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Joliet%2ERBs%2E02A%2EAON&uniqueid=PITytUKzEEgAABjn-5s,Bond,,,1.0,
1035,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=RiverTrails%2ECABs%2E02A%2EAON&uniqueid=PRspEUKzEEgAADJcZaA,Bond,,,1.0,
1036,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=West%2EChesterASD%2EGOs%2E02%2EAON&uniqueid=PHp-WEKzEEgAAAsctt0,Bond,,,1.0,
1037,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Clarksville%2ETN%2ETaxable%2EGOs%2E02%2EAON&uniqueid=PKnOt0KzEEgAADdudDE,Bond,,,1.0,
1038,2002,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Sonoma%2ECounty%2ECA%2ETRAN%2E02&uniqueid=PZxwnEKzEEgAAGMa6-w,Note,,,1.0,
1039,2002,http://www.bidmass.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Massachusetts%2EGOs%2E02A%2EAON&uniqueid=PEWlZEKzEEgAAHHoA4s,Bond,,,1.0,
1040,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Mifflin%2ECo%2ESD%2EGOs%2E02%2EAON&uniqueid=PFA3EEKzEEgAAFV@am4,Bond,,,1.0,
1041,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Franklin%2ERegSD%2E02AA%2EAON&uniqueid=POPpcEKzEEgAAGeYXuc,Bond,,,1.0,
1042,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=LittlestownASD%2EGO%2E02A%2EAON&uniqueid=PYYAoEKzEEgAAHbeLkE,Bond,,,1.0,
1043,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=E%2EStroudsburgASD%2EGOs%2E02%2EAON&uniqueid=PHJ9vUKzEEgAAE12ENw,Bond,,,1.0,
1044,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=DerryTwp%2EGOs%2E02%2EAON&uniqueid=PNF0PkKzEEgAACtb@SA,Bond,,,1.0,
1045,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=MinersvilleASD%2EGOs%2E02%2EAON&uniqueid=PLRlPUKzEEgAAFSCHTE,Bond,,,1.0,
1046,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Hillsborough%2ECnty%2EGO%2ERef%2E02%2EAON&uniqueid=PVu6-UKzEEgAAEZJroU,Bond,,,1.0,
1047,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Lower%2EMerionSD%2EGOR%2E02%2EAON&uniqueid=PWETdkKzEEgAADbnac4,Bond,,,1.0,
1048,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Lower%2EMerion%2EGOs%2E02A%2EAON&uniqueid=PJi1qEKzEEgAAExBLmI,Bond,,,1.0,
1049,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=GreenvilleASD%2EGO%2E02A%2EAON&uniqueid=PT2P70KzEEgAAAldIHI,Bond,,,1.0,
1050,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=St%2ECharles%2EGOs%2E02A%2EAON&uniqueid=PT1vpkKzEEgAAG8GXMQ,Bond,,,1.0,
1051,2002,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Oakland%2EUSD%2ETRAN%2E02&uniqueid=PZsfKUKzEEgAACAVc5o,Note,,,1.0,
1052,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=East%2EPennSD%2EGOs%2E02A%2EAON&uniqueid=PFWOMUKzEEgAACzN8hs,Bond,,,1.0,
1053,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Contra%2ECosta%2ETrans%2EAuth%2ERBs%2ERef%2E02A%2EAON&uniqueid=PUAnuUKzEEgAAGsIEHc,Bond,,,1.0,
1054,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Antietam%2EGOs%2E02AA%2E02AAA%2EAON&uniqueid=PKsuLUKzEEgAAAdqtnE,Bond,,,1.0,
1055,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Middlesex%2ETwp%2EMuni%2EAuth%2EGRBs%2E02%2EAON&uniqueid=PEb5KkKzEEgAAE55@ZI,Bond,,,1.0,
1056,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=ColonialSD%2EGOs%2E02%2EAON&uniqueid=POKXv0KzEEgAAClMklc,Bond,,,1.0,
1057,2002,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=02%2ETRAN%2EPool%2ENo%2E3&uniqueid=PP@qOEKzEEgAAHtKCXs,Note,,,1.0,
1058,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Bedford%2ETwp%2EGOs%2E02%2EAON&uniqueid=PGAFHEKzEEgAAFGiKwE,Bond,,,1.0,
1059,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=BataviaPD%2EIL%2EGOs%2E02%2EAON&uniqueid=PSHAkUKzEEgAAG@DXdI,Bond,,,1.0,
1060,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Williams%2EValleySD%2EGOs%2E02%2EAON&uniqueid=PMgdiEKzEEgAAANi@Oc,Bond,,,1.0,
1061,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=SpringfieldTwpSD%2EGOs%2E02%2EAON&uniqueid=POprmUKzEEgAAGwaN6E,Bond,,,1.0,
1062,2002,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=02%2ETRAN%2EPool%2ENo%2E2%2EAON&uniqueid=PP@cMUKzEEgAAEcdQhA,Note,,,1.0,
1063,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Carlisle%2EBoro%2EPA%2EGOs%2E02%2EAON&uniqueid=PHUdKEKzEEgAAFqbX8c,Bond,,,1.0,
1064,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Knoxville%2ETN%2EGOs%2E02A%2EAON&uniqueid=PLsHMEKzEEgAAErVB8g,Bond,,,1.0,
1065,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Peoria%2EIL%2EGOs%2E02B%2EAON&uniqueid=PPzSikKzEEgAAGqK4Ng,Bond,,,1.0,
1066,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Greencastle%2EAntrimSD%2EGOs%2E02%2EAON&uniqueid=PYnqxEKzEEgAABZxzBc,Bond,,,1.0,
1067,2002,http://www.nsiauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Steele%2ECnty%2EMN%2E02%2EAON&uniqueid=PLMNFkKzEEgAABR11cU,Bond,,,1.0,
1068,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Marin%2ECnty%2ETRAN%2E02&uniqueid=PW5hNkKzEEgAAFk5aCg,Note,,,1.0,
1069,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Monroeville%2EGOs%2E02%2EAON&uniqueid=PLxDp0KzEEgAAGuUALo,Bond,,,1.0,
1070,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=MethactonSD%2EGOs%2E02A%2EAON&uniqueid=PE2lV0KzEEgAABUIq58,Bond,,,1.0,
1071,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Clarksville%2ETN%2E02%2EAON&uniqueid=PSrzr0KzEEgAAEEtjb0,Bond,,,1.0,
1072,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=ClearfieldASD%2EGOs%2E02%2EAON&uniqueid=PJ9bOEKzEEgAAAX1drk,Bond,,,1.0,
1073,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=ScottTwp%2EGO%2E02A%2EAON&uniqueid=PT166EKzEEgAAGIr1V0,Bond,,,1.0,
1074,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Baldwin%2EWhitehallSD%2EGOs%2E02A%2EAON&uniqueid=PSnIwUKzEEgAADhxTZU,Bond,,,1.0,
1075,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=GreenvilleASD%2EGONotes%2E02%2EAON&uniqueid=PLRzTUKzEEgAAHy5WXE,Bond,,,1.0,
1076,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=MechanicsburgASD%2EGOs%2E02A%2EAON&uniqueid=PWuXg0KzEEgAADTwaXc,Bond,,,1.0,
1077,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Keystone%2ECentralSD%2EGOs%2E02%2EAON&uniqueid=PMgrnUKzEEgAAEv0Qpk,Bond,,,1.0,
1078,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Central%2EDauphinSD%2EGO%2ENotes%2E02A%2EAON&uniqueid=PRc@qkKzEEgAAEnghao,Bond,,,1.0,
1079,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=DelawareValleySD%2EGOs%2E02AA%2EAON&uniqueid=POkoYkKzEEgAAHPjXlA,Bond,,,1.0,
1080,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Gurnee%2EGOs%2E02B%2EAON&uniqueid=PSBumkKzEEgAAHLdpL4,Bond,,,1.0,
1081,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=E%2EPennSD%2EGO%2E02AA%2EAON&uniqueid=PVftKUKzEEgAAFO9Lso,Bond,,,1.0,
1082,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=ShikellamySD%2EGOs%2E02%2EAON&uniqueid=PUAWC0KzEEgAAG3bdtw,Bond,,,1.0,
1083,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Cambria%2EHgtsSD%2EGOs%2E02%2EAON&uniqueid=PFbOI0KzEEgAAC4ob3Q,Bond,,,1.0,
1084,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=WilmingtonASD%2EGOs%2E02%2EAON&uniqueid=PJ9iiUKzEEgAACbYm00,Bond,,,1.0,
1085,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=BensenvillePD%2EIL%2E02%2EAON&uniqueid=PRnW@0KzEEgAAHjXZew,Bond,,,1.0,
1086,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Central%2EDauphinSD%2EGO%2ENotes%2E02AA%2EAON&uniqueid=PRdNCkKzEEgAABvbSxs,Bond,,,1.0,
1087,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Elwood%2ECityASD%2EGOs%2E02%2EAON&uniqueid=PWUDqUKzEEgAADQe2q0,Bond,,,1.0,
1088,2008,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=CCSD%2E65%2EEvanston%2ESkokie%2EGOLTS%2ECAB%2E08%2EAON&uniqueid=SAyzDQoBAQEAAEE0GLY,Bond,,,1.0,
1089,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=UnionCityASD%2EGO%2E02%2EAON&uniqueid=PXzNNkKzEEgAAGYqFy0,Bond,,,1.0,
1090,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=NewHope%2DSoleburySD%2EGO%2E02%2EAON&uniqueid=PPukOEKzEEgAAALjO2U,Bond,,,1.0,
1091,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=ElizabethtownASD%2E02A%2EAON&uniqueid=PT7ii0KzEEgAAAcCRsg,Bond,,,1.0,
1092,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=FoxValleyPD%2EIL%2EGOs%2E02A%2EAON&uniqueid=POkPlkKzEEgAABAbygs,Bond,,,1.0,
1093,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Unionville%2DChaddsFordSD%2EGOs%2E02%2EAON&uniqueid=PLryHkKzEEgAABPG4Pg,Bond,,,1.0,
1094,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=AntietamSD%2EGOs%2E02AAAA%2EAON&uniqueid=PUVqaEKzEEgAAA1bPnM,Bond,,,1.0,
1095,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Derry%2ETwpSD%2EGOs%2E02%2EAON&uniqueid=PEMZe0KzEEgAABtAqG8,Bond,,,1.0,
1096,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=DelawareValleySD%2EGOs%2E02A%2EAON&uniqueid=POkaH0KzEEgAAG@Z@Ks,Bond,,,1.0,
1097,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Bellwood%2EAntisSD%2EGOs%2E02AA%2EAON&uniqueid=PMWIoUKzEEgAABlMrjg,Bond,,,1.0,
1098,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Franklin%2ERegionalSD%2EGOs%2E02A%2EAON&uniqueid=PLxcTUKzEEgAAEw4z0s,Bond,,,1.0,
1099,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=LislePD%2EGOs%2E02%2EAON&uniqueid=PU6TGkKzEEgAACUqZxQ,Bond,,,1.0,
1100,2002,http://www.nsiauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Verndale%2EISD%2ENo%2E818%2EGOs%2E02%2EAON&uniqueid=PY83M0KzEEgAADKOhwc,Bond,,,1.0,
1101,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Comm%2ECons%2ESD%2ENo%2E34%2EGOs%2E02%2EAON&uniqueid=PFV5WkKzEEgAAEhNJT4,Bond,,,1.0,
1102,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=AntietamSD%2EGOs%2E02A%2EAON&uniqueid=PHptpkKzEEgAACDYFO4,Bond,,,1.0,
1103,2002,http://www.bidmass.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Massachusetts%2EGO%2EBANs%2E2002%2EA&uniqueid=PJ9J-0KzEEgAAA6RToo,Note,,,1.0,
1104,2002,http://www.nsiauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=ND%2EState%2EBd%2EHgh%2EEduc%2ERBs%2E02%2EAON&uniqueid=PH989EKzEEgAAGu@tA8,Bond,,,1.0,
1105,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=ConewagoValleySD%2EGOs%2E02%2EAON&uniqueid=PIzi1UKzEEgAAD06dog,Bond,,,1.0,
1106,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Purchase%2ELineSD%2EGOs%2E02%2EAON&uniqueid=PDnUMkKzEEgAAFNTSao,Bond,,,1.0,
1107,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Peoria%2EIL%2EGOs%2E02A%2EAON&uniqueid=PPzPD0KzEEgAAEI1hj8,Bond,,,1.0,
1108,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=LakeviewSD%2EGOs%2E02%2EAON&uniqueid=PJYZwUKzEEgAAHQ1Few,Bond,,,1.0,
1109,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Chambersburg%2EBoro%2EGOs%2E02%2EAON&uniqueid=PWpUZ0KzEEgAABDzxAg,Bond,,,1.0,
1110,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=PhoenixvilleASD%2EGOs%2E02%2EAON&uniqueid=PHUrMUKzEEgAAGbgdss,Bond,,,1.0,
1111,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=PittsburghSD%2EGO%2E02B%2EAON&uniqueid=PWOrBkKzEEgAAB1exzE,Bond,,,1.0,
1112,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Elkhart%2EIN%2E02%2EAON&uniqueid=PKCUHUKzEEgAAEYgA3M,Bond,,,1.0,
1113,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=PottsgroveSD%2EGOs%2E02%2EAON&uniqueid=PH5XoEKzEEgAAGsGQqI,Bond,,,1.0,
1114,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Northern%2ELebanonSD%2EGOs%2E02%2EAON&uniqueid=PGlRVUKzEEgAAFdt5ao,Bond,,,1.0,
1115,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=BrynAthyn%2EBoro%2EGO%2E02%2EAON&uniqueid=PVfnekKzEEgAABWi74M,Bond,,,1.0,
1116,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=St%2ECharles%2ECUSD%2ENo%2E303%2EGO%2E02A%2EAON&uniqueid=PQS7k0KzEEgAABGB3h8,Bond,,,1.0,
1117,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=GenevaPD%2ECABs%2E02A%2EAON&uniqueid=PTLqpEKzEEgAAEiYAcs,Bond,,,1.0,
1118,2002,http://www.knnauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Alameda%2Eand%2EContra%2ECosta%2ECnty%2EBOE%2ETRANs%2E02%2EAON&uniqueid=PP48oEKzEEgAADYsuRY,Note,,,1.0,
1119,2002,http://www.nsiauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Fargo%2END%2ERef%2EImp%2E02A%2EAON&uniqueid=PN-qO0KzEEgAAHLanKU,Bond,,,1.0,
1120,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=E%2ELebanonCntySD%2EGO%2E02%2EAON&uniqueid=PaG9ykKzEEgAAG3OfqQ,Bond,,,1.0,
1121,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Wallingford%2DSwarthmoreSD%2EGOs%2E02%2EAON&uniqueid=PIeSVEKzEEgAACiydW8,Bond,,,1.0,
1122,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Baldwin%2DWhitehall%2ESD%2EGOs%2E02%2EAON&uniqueid=PMbMB0KzEEgAADisVK0,Bond,,,1.0,
1123,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Southern%2EYork%2ECntySD%2EGOs%2E02%2EAON&uniqueid=PS2yn0KzEEgAAEf9k@U,Bond,,,1.0,
1124,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=CouncilRock%2ESD%2EGO%2E02%2EAON&uniqueid=PVvXHEKzEEgAAHDYsFQ,Bond,,,1.0,
1125,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Peoria%2EPub%2EBldg%2EComm%2ERRBs%2E02%2EAON&uniqueid=PFlkh0KzEEgAAEidA3o,Bond,,,1.0,
1126,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=ElizabethtownASD%2EGOs%2E02%2EAON&uniqueid=PFq-RkKzEEgAAHQ-314,Bond,,,1.0,
1127,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=E%2ELampeterTwp%2EGO%2E02%2EAON&uniqueid=PZMhJUKzEEgAABOnfcI,Bond,,,1.0,
1128,2008,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Romeoville%2EVlg%2EGOCAB%2E08B%2EAON&uniqueid=SE-vggoBAQEAAG1dJ1A,Bond,,,1.0,
1129,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Mt%2ELebanon%2EPA%2EGOs%2E02B%2EAON&uniqueid=PFWALEKzEEgAAG8vWwo,Bond,,,1.0,
1130,2002,http://www.speerauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Arlington%2EHts%2EIL%2EGO%2E02A%2EAON&uniqueid=PWEBEUKzEEgAACpof4Y,Bond,,,1.0,
1131,2002,http://www.nsiauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=Fairmont%2EMN%2EGOs%2E02A%2EAON&uniqueid=PVfYRUKzEEgAAHrRuRs,Bond,,,1.0,
1132,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=LittlestownASD%2EGO%2E02%2EAON&uniqueid=PQ4EmUKzEEgAADx5sys,Bond,,,1.0,
1133,2002,http://www.pfmauction.com/perl/bond.pl?print_selections_page_button=Selections+Page&use_auction_name=yes&auction_name=MechanicsburgASD%2EGOs%2E02%2EAON&uniqueid=PGlDQkKzEEgAAF@qaIM,Bond,,,1.0,
